"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Antigua and Barbuda","ATG","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","4.97087249556714","4.49459149422477","3.57760156977308","3.0701020672237","2.95812777348795","2.69924820794157","2.67930690469967","2.03732257465089","2.12784595964907","1.87129296662111","1.90907865965453","1.76773329788297","1.70630162173784","1.78073869720832","1.78030502622405","1.80267995656087","1.74542811122056","1.57654228515532","1.64305316652917","1.61543727748941","1.71898125280401","1.66668086352476","1.66763610113066","1.58954185700799","1.6127256728062","1.7302938096516","1.74952522358114","1.60997291877253","1.75781836535522","1.65320433148371","1.6076515556326","1.54931126413594","1.49670625894952","1.62762552619774","1.92553080524568","1.88087855510793","1.99816694861275","1.62226185110198","1.58556114959736","1.54382790919894","1.74765570007091","",
"Australia","AUS","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.20836077180926","3.18184778754231","3.05345860585789","3.26388011764494","3.3492792146725","3.02163306488302","3.39215957573839","3.24334448064168","3.03895445819312","3.06307992404014","3.12048409721287","3.50485125559406","3.94963544989475","2.88973156072483","3.06504769156548","2.88651894172911","2.72868148543917","2.20403724847831","2.34176520769526","2.2950770164873","2.20117483232352","2.28041060118694","2.25875200427579","2.28250934556895","2.22004842784952","2.37269674923708","2.4305798250667","2.76664592266362","",
"Austria","AUT","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","5.10631875337806","4.41013557595757","4.41461394896382","4.28892567196048","4.32640282439593","3.96693532951175","3.64603854561808","3.41220938963421","3.58234928448072","3.13516451551856","3.22696279741684","3.1974933028857","3.04846157907513","3.01155499734038","3.09711971941306","2.81128192983211","2.45333476066201","2.20444098153993","2.37154595460716","2.15859633228818","1.98247099499027","1.90548344310224","1.79334392378865","1.72221732211898","1.64730021298979","1.67070339573168","1.56277441149196","1.49193189790189","1.47647439267771","1.25939963482441","1.30318945861739","1.41639156023265","1.34222302680426","1.14681776764538","1.26732767225745","1.40191493427276","1.3485513899381","1.25472121594195","1.20094533574497","1.11155469352266","1.10158899771897","1.12729475875089","",
"Azerbaijan","AZE","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9","32.58","26.16875","27.1095541401274","32.3456631972244","25.3444559002718","24.9615750567225","20.1279169173289","18.1479974423066","18.3995125956928","16.0848646701003","14.8374595530138","13.9546391752577","12.4256629119149","10.9880190382406","9.14753443801158","7.09103711685568","6.54008215652051","5.57089184098542","6.12193306461806","5.52125279642058","5.07564993663838","5.13976950772418","5.3662644804235","5.31940671805552","6.17763883780802","5.60494628069084","5.6309893334436","",
"Burundi","BDI","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","65.3313935147911","64.7617713131167","60.7731276105097","63.3136386218903","61.0342227698192","61.3036042313296","59.4754832504214","55.5801551193023","53.9640169481958","53.8322491966597","57.5719356233857","58.1425960451394","52.6126768285996","53.4821872081702","54.6598573254013","55.9519709491249","52.5195880496498","50.5563503190181","48.2156300176357","47.1220925298315","51.0568501841364","48.5979103153404","48.0045217057559","47.1698116933114","40.7323254524442","42.0226931283613","53.3809215127328","42.4218641481914","44.538704047976","47.6353041282389","44.1070401093686","43.8431420582797","43.3336112421252","42.8412837005394","41.9026049689034","40.8481233922949","40.6376822658218","34.9341719197591","38.0048233017065","36.7213641376786","38.4305452876335","36.7045760044036","35.4205377011774","38.3671081967213","34.9581923436541","30.6808301089821","30.645887638274","","",
"Belgium","BEL","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.30032823636042","1.32100041492546","1.33000720896301","1.24594011845301","1.06802715517594","1.16794850942213","1.10365990389347","1.02666605105482","1.02453150955379","1.01670244263013","0.836969726544943","0.903379975822111","0.884998368205389","0.707919062524801","0.649461797098524","0.76242021032565","0.643909109397549","0.784515926576535","0.687975066511223","0.649330197791123","0.68339383924317","0.61749191345839","0.617812138541244","",
"Benin","BEN","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","46.1577230946704","46.1937857251441","44.7092726752392","43.7183697135422","45.5281522642709","44.6194250281919","45.1478198273001","42.0810132043618","38.8680689997636","38.4966628316752","36.3278523843779","34.357736013712","34.2310223417357","33.6239203142795","31.5336957738479","30.5386665532366","33.1965062561477","31.8550853762966","34.5421439063843","34.9928860436256","35.4326884671216","32.664652346085","32.5011996849539","33.1576442965202","33.3115605274576","31.5455488860391","33.6710590159502","33.2799507625574","34.3800931861193","37.8568847933107","34.6549453638938","35.0437734981583","33.9419041358772","34.1194607988571","32.2939945673508","33.0901595921974","35.7053003917894","35.7819301606788","36.5766497896743","23.1809673328905","22.8897878854144","22.9500687127806","23.8703616721466","22.8081769318883","24.7550866616428","24.7138684979083","25.2370857971661","24.2747291156938","23.9691931999624","23.7676056338028","22.7362261746133","22.8438923844652","22.303644794695","21.3456820141022","21.4647359099906","22.4927607161793","23.2404164298103","23.0177563888237","",
"Burkina Faso","BFA","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","38.4845333396091","38.3070083278146","37.8587829243046","38.4936340831014","38.6811102601106","35.4147844310128","36.2671973724948","33.4119811530932","31.5939326737211","32.0176636526134","30.5118697875711","30.5994111277863","31.9021036655741","29.3985209203471","30.8246234459247","28.8661589240903","29.0154648732085","28.4224865122019","30.1205951406856","29.3799509159701","28.4463449795614","29.8039802853452","27.5193113010989","27.614830855479","28.498839800914","33.9041678089027","29.3604276148032","27.8163251717463","28.5466961309047","27.6277083164397","27.9500222744042","29.793265328148","28.8098112792292","30.2310515664871","32.9477702743622","33.2172170930601","36.3791732658042","33.7387786954986","36.5635560806965","30.5814192045879","30.7893108268158","36.1842618707971","35.7803478556659","34.3655509094651","31.6158431505716","35.2934419146215","33.9587366023179","29.9354933736959","37.0049682934775","32.3929117019573","32.5402562432393","30.7910247608749","31.4834039635981","31.666159244495","31.3640113158314","30.2716660727511","30.7571614873933","28.6644336630997","",
"Bangladesh","BGD","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","57.4743123752637","57.9882359513306","57.0185740229353","57.146668173399","53.3568366475041","52.8186947728848","53.9473705792359","55.8524783666106","53.555739970899","55.4128189249571","54.5614999911132","51.0313112066753","59.6099059973143","56.6388529969867","56.6365531249665","61.9541391335466","51.9144569344659","48.898056925939","54.2503083024678","52.4520120556112","32.823891851665","31.9515169189283","31.441696330434","31.0460304614688","34.6986320799182","33.0067315666687","32.3691528881675","32.6639009294804","31.3191777995595","30.5616428362567","30.489833096135","31.6770232352381","30.5175252361271","27.3210858173117","26.7255375508155","27.3043698025967","23.266208049769","23.2461437492233","22.5874157614312","22.6584111161909","22.7181480755923","21.8483405815259","20.5841344226366","19.8127182977042","19.2669595662859","18.5710395455964","18.0340165108542","17.8065367823955","17.5956955421992","17.1046290519632","17.0011812592919","16.8099867573503","16.1775631728154","15.4932779979784","15.3516208986344","14.7829964369364","14.0455462197579","13.4134659962126","",
"Bulgaria","BGR","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","14.4185956341359","16.6255661801711","17.1778168407266","14.4794832062144","15.8126229440906","11.8685822802674","12.9195498463273","11.7961857366149","11.4593520423731","10.9418583498403","17.7459650235952","15.3905674281503","11.6180278884462","9.9344262295082","11.4916286149163","13.0591140748774","11.580483736447","20.5973850100107","13.4697120611918","13.0245257904832","11.0363150695723","10.6575395922084","9.76122723050801","9.10643705286784","8.45537880566643","7.28666052174659","6.11603728736487","4.64688642379932","5.8770491465297","4.23835288733851","4.15881494637648","4.5950296561374","4.55958283967411","4.61216547508676","4.55907636467835","4.13659805453445","4.05481780516307","4.07115817601504","",
"Bahrain","BHR","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","0.984370952422071","1.01234757266662","1.05777648088707","1.1535175163771","1.11678583588696","1.19437768552909","1.36872004879324","1.34250441763403","1.18046117376625","1.1351414607283","0.949346076458752","0.882139770697701","0.909896999552172","0.851378305119419","0.86034198622614","0.862944478628011","","","","","","","","","","","0.273070897828368","0.29227169028013","0.264810510494668","0.337400301689204","0.297677228105778","0.290850277264325","0.275737043040234","0.274788371269985","0.299909668641636","0.315466038696712","0.333018732924105","0.291816190450364","",
"Bahamas, The","BHS","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","2.04301602077311","1.90459783274865","1.81193124368049","1.82756086321153","","2.0125081645983","2.2085281111813","2.83373404132221","2.66301061434545","2.4612871927555","2.67508438171218","2.83414989792943","2.64691050152397","1.56181897428447","1.37855944927867","1.26759041993162","1.34464685685702","1.19862993112386","1.51331582811254","1.34722421080282","1.16175185996252","1.06443545271548","1.17042464776611","1.09339124571261","1.04313129393882","0.9096409923502","1.09749043162674","1.09230471329484","1.07271116086003","0.91459972147992","0.852399770016336","0.818330605564648","0.880156772645876","1.00147178530024","",
"Bosnia and Herzegovina","BIH","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.8533228470311","20.6999985084032","20.7000003100819","17.5180457264676","15.9604100187793","13.2630015869581","8.90345408434534","8.86766042228114","8.2741442740916","7.34119968328698","8.37449212128882","8.2973703791185","8.05428869361973","7.70495327294711","7.20726994008071","7.07659973256469","6.79676008073029","6.75774577677582","6.13767226957092","6.84139000642076","5.95105909598808","6.23886444921923","6.37022564342162","5.61039141757277","",
"Belarus","BLR","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.9468822170901","22.2222222222222","22.8260869565217","17.1573604060914","13.589613893104","15.766496709307","15.098598303786","13.4179320121037","12.0617636126188","12.7005575559539","12.0968271694147","10.3504297393613","10.1284322239778","8.63562770752199","8.85025144123636","8.51859080856531","8.57872759155765","8.30316995882275","8.66625369440669","8.13089893610657","8.67327407985544","8.00188774430829","8.13094268308472","6.80909244753712","7.30305697730942","6.2832075832437","6.89528062433517","7.77089135828287","",
"Belize","BLZ","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","28.980190755686","28.0632411067194","22.8752543657747","22.3913337930862","19.0335118140599","18.5915998327473","17.7287332899243","17.3659922621475","17.843039724155","19.0465677490361","18.1101799159501","17.2912666682424","17.2541393368695","15.864865761267","15.4033244500463","14.5597211437002","14.5888355564309","15.4337630639771","15.2960988412866","14.9360777430603","14.277768936365","15.0647777459259","14.649289253598","13.1023124568308","12.6857986502305","14.4947154057601","14.3324426865738","13.3076548818272","12.7241610617802","11.5320568082006","10.9761792701237","11.0953421446319","11.4998070137593","11.4482703182758","13.0742012300139","13.464198883373","13.515430040035","12.5270180782081","10.2387503917826","10.8293486124989","",
"Bermuda","BMU","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","0.8","0.7","0.7","0.668952155022428","0.692327610262023","0.795458124345352","0.821851057858248","0.844158464897229","0.80164153178958","0.856786815800162","0.767576447214679","0.790533047197938","0.740341052546011","0.748048451939571","0.788755291832432","0.740816720502274","0.745266617746528","","","","","",
"Bolivia","BOL","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","19.508359543122","19.8448063921328","19.2523923444976","20.1210826210826","21.2463712939609","20.8445903819776","20.6138986957397","20.177761261052","18.4955187362038","18.0501053098326","17.1171171171171","17.3611111111111","16.2011173184358","19.4267515923567","21.5433917403215","19.0156363184538","16.9376330958524","16.3878633082399","15.7353847577622","15.2631428025385","15.3535978702771","15.5420975648919","14.4042024881796","14.6479641067455","15.2442859478291","14.8592993724568","14.1846793081971","14.9182595102962","12.6254321496117","13.2579923550822","12.9658126794824","13.2556528239734","12.9551186931645","13.4272368695181","13.3223838016062","11.7927212046632","10.9375478724039","10.0111560928617","10.4424044642439","11.1524077966596","10.3899053384135","9.76958569534716","9.81216162670164","9.96697936832877","9.74021737080983","10.239494241516","11.1718754576911","11.5893361104312","",
"Brazil","BRA","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","17.6669984863859","17.0953443122149","15.5345971129842","15.1256508327325","15.8382553714566","16.6744203718272","13.3153290920432","13.0130974006677","11.8264656488062","11.0760635261432","10.3736196442959","11.0141806134572","11.0689555998505","11.4458587669917","11.2290046802688","10.682677451792","11.4546890558027","12.9308376062278","10.2766017150625","9.89989545081435","9.94992801693452","9.63639087003226","8.06276475876768","9.82620213814722","10.4483020752953","10.5037631908331","9.93001193503835","9.00894159808701","9.14234559784443","8.44158738497377","6.87330085891951","6.78880668811996","6.77995215917154","6.56356958504316","8.53641105265961","5.01166646465693","4.76841121077967","4.68504702949228","4.7500447835131","4.64598154008681","4.75045997570861","4.80104301642181","5.47527489339298","6.1671843856504","5.66531157603221","4.65116884415235","4.37004389474886","4.41691531634407","4.56785125720661","4.4767740290855","4.11575648758173","4.34203412773382","4.1683282240444","4.5068861822272","4.32561053879483","4.31914942942436","4.89138608590072","4.56511260377134","",
"Barbados","BRB","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","11.5066817159646","8.79219763726432","9.22992223937711","8.24629164174944","8.14358822220574","8.79514591158625","6.76677517588995","6.13065326633166","6.4177197217095","6.04481500781657","5.72566591984068","5.53267072295076","5.88921683025602","5.57885906040269","4.38258636788049","3.42548224597616","3.48039337115113","3.44712696704085","3.24626412343579","2.44054634958053","3.1388064622486","3.26736755308184","2.61926122401217","1.95454388210468","2.28780825987917","1.95579048534358","2.07594693019749","1.85196870267542","1.9390201077912","1.6105396446","1.5549226387499","1.46773614270322","1.30986141580609","1.1836051861146","1.4073817788145","1.29804189937968","1.22508528395803","1.31755559612143","1.44173441734417","1.38010350776308","1.34485128104447","1.37998034907983","","",
"Brunei Darussalam","BRN","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","1.337818209617","1.33554721339879","1.10918347032223","1.01731806567616","1.08715346983149","0.902068196355644","0.634854457246816","0.693804542251613","0.843789381403759","0.984748704439986","1.0658734585115","1.21254337422442","1.92772022743204","1.93073488596597","2.21614833419517","0.961563595877839","0.966141670584548","1.02205316653636","0.96520909757887","1.07733343382575","1.19870895402851","1.16152757078987","1.12211285179537","1.22734352727744","1.41028318584071","1.23498012055919","1.02441349174926","1.13456723618635","1.09356960801094","1.22219651944208","1.12745345314218","0.946593335407581","0.706141842882068","0.689655172413793","0.635849768848754","0.908956973474342","0.733012306046014","0.575033257520491","0.655379574003277","0.684659216396484","0.86319909894939","1.10248621892226","1.20365462606268","1.08645099266659","",
"Bhutan","BTN","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","42.905845606817","40.7037703600611","41.4716731723645","41.4351077302445","41.6696557189085","42.6293619698915","41.3955960898465","35.7666203854477","37.5131134946579","35.1631234358208","34.377694657731","32.8829450867268","33.4248240059694","31.3958143617363","33.427374034777","30.8449883892223","30.1659344985922","30.014051595212","28.4950899613891","26.3332544876373","26.8011997099075","25.572523839795","25.5180889976778","24.3880169418653","23.9753086876433","22.3371860268566","21.4074885307081","18.6711745784718","18.4097893833114","18.2268567975041","16.7977019738748","16.3253270158917","15.9646188419033","16.1038694836893","16.7721479015356","16.7129935420361","16.6444812123597","17.3671270341021","",
"Botswana","BWA","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","43.222960296131","41.9258950555596","40.67604614483","39.7267915996858","38.5722469572558","33.8414634146341","39.2953929539295","41.2608948976801","43.6842105263158","38.7038703870387","32.994923857868","32.9845814977974","33.0055074744296","33.0776040129832","31.7864871363308","27.5461640967066","24.6676970633694","22.603550295858","18.4374680437673","14.4717150553726","12.7038990964769","12.3706176961603","10.2722357781924","7.97138079869347","6.893020080072","5.92187463165091","5.28678971301922","6.24488558872557","5.63195334794657","4.69699286237336","4.52615085751558","4.37689552426058","4.63278501125985","4.52119256312185","3.75614363423294","4.63772094370987","3.69099404898572","3.54270561660428","3.16686425607587","2.99076549401847","2.79469978903454","2.59029062025391","2.4256159925616","2.72238695522266","2.25958534959102","1.82838052405033","2.04836470787057","2.24073265612135","2.5260182420658","2.81908186766969","2.48803777286565","2.51091751160904","2.69527010339712","2.29852887640158","2.08768386271437","2.20287660578495","2.04944248558311","1.98973893341109","",
"Central African Republic","CAF","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","43.6314634146341","39.4329896907216","36.9727047146402","33.912715212906","33.7542170524218","31.7584178251979","33.1705999042361","34.2828601586478","34.0812594771131","39.1236410698547","35.1194008242797","37.6612626926831","37.5502926896478","37.2330957776905","37.4326239936953","37.6484526450565","37.3411126836982","39.2841596650342","38.1671262897817","39.2070335519376","43.7259519489377","46.7552817852704","44.2381324423315","45.7722403304065","44.3914905724607","45.2677467463767","43.0494612254772","43.9317355367478","43.844431004438","42.8070828819068","44.0648770981329","50.1604149451641","51.4164189494109","51.5398215822094","48.3097672849586","49.5006130902982","51.0257074334392","50.9002168100171","54.2691755918953","52.6091110432886","52.1892046678839","52.5563922573008","51.1802671379951","52.5579825883517","51.0844277352746","50.2888287035343","51.5855251156097","50.7499363542639","43.7725590750594","40.5943139111028","39.9980533860561","40.4735416380485","39.6349126056848","",
"Canada","CAN","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.40702572302311","1.59765457919092","1.37593987360953","1.33166399038343","1.60566397841261","1.64729362609776","1.72529369728679","1.42479574711835","","","","",
"Central Europe and the Baltics","CEB","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.45870199975083","7.099762793989","6.95266322794067","5.97791773812213","5.27736217000135","4.84260741013422","5.15228032099826","4.56652707607382","4.33250195288735","4.72261124128364","3.86360503850063","3.57606101777728","3.3210180759839","3.28595592628622","3.04050846557858","2.89027566897341","3.40818316657274","3.16363687226313","3.35973649212556","3.21163388797224","2.8738713108767","2.88725360339491","3.02296037454424","",
"Switzerland","CHE","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.23813014568122","2.02598542172353","1.8652493522417","1.69979266128957","1.59044038268354","1.47490506827324","1.31815722138914","1.30103344517887","1.25840521084879","1.15734184624632","1.1536375060906","0.993411092897928","0.983641799136018","0.910374851711964","0.976286272481579","0.861322409364684","0.814904148213525","0.80168074242397","0.835978076311244","0.753587093079616","0.699118548768454","0.697310730980368","0.658862437211174","0.692951417906169","0.72095624758756","0.650856559607018","0.652610994733409","0.646585272749249","",
"Channel Islands","CHI","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","10.5041031652989","10.1022750991442","9.20191116616527","7.93760831889082","8.56054836252853","8.84734525297541","9.26560121765601","8.60684562184973","7.67636609710709","6.85995830964563","6.78134875072396","8.10212712338263","8.3030905237301","6.6642658835347","5.68891835140002","6.58294303522229","8.43881138090998","9.83057121070279","7.60079963263659","7.26881172903704","7.22472170233656","6.46460745861965","6.28802554019338","5.88756236658987","7.14647230437151","7.46874496165937","8.56961361531277","8.79361470269281","8.48175503419384","8.30497017227586","8.23652231398093","9.25621514857892","9.20579307623527","8.03366157407015","7.50221136204246","7.00303415629636","5.44562551987907","5.4372012128894","5.70429084371959","5.63693415923721","5.37791872378184","4.40892779239936","4.43525529304084","4.4550676811589","4.06381132016275","4.13388036014556","3.87711013989053","3.71050110018044","3.71072394497772","3.74118159285523","3.61588964467582","3.67120659392567","3.30478097611631","3.38186805064519","3.92812842706416","3.76087602425113","4.02577334337026","3.83474346383325","",
